Schulnummer;Schultyp;Name;Strasse;PLZ;Ort;Homepage;Link
"5174";"Volksschule zur sonderp?dagog. F?rderung";"Martin-Wiesend-Schule, Priv. Sonderpäd. Förderzentrum Bamberg d. Vereins Bildungszentrum für Hörge- schädigte u. Sprachbeh. Bamb.e.V.";"Oberer Stephansberg 44";"96049";"Bamberg";"www.bildungszentrum-bamberg.de";"/schule/5174.html"
"5206";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Kinderpflege Mariahilf der Erzdiözese Bamberg  ";"Stephansplatz 2";"96049";"Bamberg";"www.bfs-mariahilf.de";"/schule/5206.html"
"5210";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Ernährung und Versorgung Mariahilf der Erzdiözese Bamberg ";"Stephansplatz 2";"96049";"Bamberg";"www.bfs-mariahilf.de";"/schule/5210.html"
"5265";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Altenpflege St. Marien der Caritas-Diakonie Schulträger gGmbH Bamberg";"Jakobsberg 31";"96049";"Bamberg";"www.altenpflegeschule-bamberg.de";"/schule/5265.html"
"5298";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Sozialpflege Mariahilf der Erzdiözese Bamberg  ";"Stephansplatz 2";"96049";"Bamberg";"www.bfs-mariahilf.de";"/schule/5298.html"
"5314";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule f.Altenpflegehilfe der Bamberger Akademie für Gesundheitsberufe gemeinn. GmbH ";"Buger Str. 80";"96049";"Bamberg";"www.ba-afg.de";"/schule/5314.html"
"5500";"Grund- u. Mittelschule";"Domschule Bamberg (Grundschule)  ";"Obere Karolinenstr. 4 a";"96049";"Bamberg";"https://www.domschulebamberg.de";"/schule/5500.html"
"5503";"Grund- u. Mittelschule";"Mittelschule Bamberg-Gaustadt   ";"Anna-Linder-Platz 9";"96049";"Bamberg";"www.gaustadt.schule";"/schule/5503.html"
"5516";"Grund- u. Mittelschule";"Priv. Montessori-Volksschule Bamberg (Grund- und Hauptschule) des Montessori Bamberg e.V. ";"Jakobsplatz 9";"96049";"Bamberg";"www.montessori-bamberg.de";"/schule/5516.html"
"5586";"Grund- u. Mittelschule";"Grundschule Bamberg-Gaustadt   ";"Anna-Linder-Platz 9";"96049";"Bamberg";" ";"/schule/5586.html"
"5591";"Grund- u. Mittelschule";"Grundschule Bamberg-Kaulberg   ";"Schulplatz 5";"96049";"Bamberg";"www.kaulbergschule.de";"/schule/5591.html"
"0036";"Gymnasium";"Städtisches Eichendorff-Gymnasium Bamberg  ";"Kloster-Langheim-Str. 10";"96050";"Bamberg";"www.eg-bamberg.de";"/schule/0036.html"
"0426";"Realschule";"Städtische Graf-Stauffenberg- Realschule Bamberg  ";"Kloster-Langheim-Str. 11";"96050";"Bamberg";"www.gsr-bamberg.de";"/schule/0426.html"
"0858";"Fachoberschule";"Staatliche Fachoberschule Bamberg   ";"Ohmstr. 17";"96050";"Bamberg";"www.bos-bamberg.de";"/schule/0858.html"
"0808";"Berufsoberschule";"Staatliche Berufsoberschule Bamberg   ";"Ohmstr. 17";"96050";"Bamberg";"www.bos-bamberg.de";"/schule/0808.html"
"5011";"Berufsschule";"Staatl. Berufsschule I Bamberg   ";"Ohmstr. 12 - 16";"96050";"Bamberg";"www.sbsz-bamberg.de";"/schule/5011.html"
"5015";"Berufsschule";"Staatl. Berufsschule III Bamberg   ";"Dr.-von-Schmitt-Str. 12";"96050";"Bamberg";"www.bs3-bamberg.de";"/schule/5015.html"
"5021";"Berufsschule";"Staatl. Berufsschule II Bamberg   ";"Dr.-von-Schmitt-Str. 12";"96050";"Bamberg";"www.berufsschule2-bamberg.de";"/schule/5021.html"
"5055";"Volksschule zur sonderp?dagog. F?rderung";"Bertold-Scharfenberg-Schule, Priv. Förderzentrum, Förderschwerp.geist. Entwickl.in Bamb.d.Vereins "Lebens- hilfe f. Menschen mit Behind.e.V."";"Moosstr. 114";"96050";"Bamberg";"www.lebenshilfe-bamberg.de";"/schule/5055.html"
"5069";"Gewerbliche Fachschule";"Staatl.Fachschule (Technikerschule) für Mechatroniktechnik Bamberg  ";"Ohmstr. 12 - 16";"96050";"Bamberg";"www.sbsz-bamberg.de";"/schule/5069.html"
"5086";"Wirtschaftsschule";"Städt. Graf-Stauffenberg- Wirtschaftsschule Bamberg  ";"Kloster-Langheim-Str. 11";"96050";"Bamberg";"www.wirtschaftsschule-bamberg.de";"/schule/5086.html"
"5286";"Berufsfachschule f. techn. Assistenzberufe";"Staatl. Berufsfachschule für techn. Assistenten für Informatik Bamberg ";"Ohmstr. 12-16";"96050";"Bamberg";"www.sbsz-bamberg.de";"/schule/5286.html"
"5315";"Berufsschule zur sonderp?dagog. F?rderung";"Adolph-Kolping-Berufsschule, Priv. Berufsschule z.sonderpäd.Förderung, Förderschwerpunkt Lernen in Bamberg der Kolping-Schulwerk gGmbH Bamberg";"Hartmannstr. 7";"96050";"Bamberg";"www.kolpingbildung.de";"/schule/5315.html"
"5512";"Grund- u. Mittelschule";"Hugo-von-Trimberg-Mittelschule Bamberg  ";"Am Luitpoldhain 59";"96050";"Bamberg";"https://www.hugo-von-trimberg.edupage.org";"/schule/5512.html"
"5513";"Grund- u. Mittelschule";"Wunderburgschule Bamberg (Grundschule)  ";"Holzgartenstr. 2";"96050";"Bamberg";"www.wunderburgschule-bamberg.de";"/schule/5513.html"
"5592";"Grund- u. Mittelschule";"Hugo-von-Trimberg-Grundschule Bamberg  ";"Am Luitpoldhain 59";"96050";"Bamberg";"https://www.hugo-von-trimberg.edupage.org";"/schule/5592.html"
"0034";"Gymnasium";"Dientzenhofer-Gymnasium Bamberg   ";"Feldkirchenstr. 22";"96052";"Bamberg";"www.dg-info.de";"/schule/0034.html"
"5058";"Fachakademie";"Fachakademie für Sozialpädagogik Bamberg der Beruflichen Fortbildungszentren der Bayer. Wirtschaft (bfz) gem. GmbH";"Lichtenhaidestr. 15";"96052";"Bamberg";"www.heilerziehungspflegeschule-bamberg.bfz.de";"/schule/5058.html"
"5111";"Berufsfachschule f. Fremdsprachenberufe";"Berufsfachschule für Fremdsprachen- berufe der Euro-Berufsfachschule für Wirtschaft und Fremdsprachen gemeinn. GmbH Bamberg";"Ludwigstr. 25";"96052";"Bamberg";"www.euroakademie.de/bamberg";"/schule/5111.html"
"5127";"Fachakademie";"Fachakademie f. Fremdsprachenberufe der Euro-Berufsfachschule für Wirtschaft und Fremdsprachen gemeinn. GmbH Bamberg";"Ludwigstr. 25";"96052";"Bamberg";"www.bamberg.eso-berufsfachschulen.de";"/schule/5127.html"
"5239";"Hauswirtschaftliche Fachschule";"Fachschule für Heilerziehungspflege Bamberg der Berufl. Fortbildungs- zentren der Bayer. Wirtschaft (bfz) gemeinn. GmbH";"Lichtenhaidestr. 15";"96052";"Bamberg";"www.heilerziehungspflegeschule-bamberg.bfz.de";"/schule/5239.html"
"5287";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für pharm.-techn. Ass.Bamb.d.Dt.Erwachsenen-Bildungs- werk, gemeinnützige Schulträger- Gesellsch. m. beschränkter Haftung";"Dürrwächterstr. 29";"96052";"Bamberg";"www.deb.de";"/schule/5287.html"
"5306";"Hauswirtschaftliche Fachschule";"Fachschule f. Heilerziehungspflege- hilfe Bamberg der Berufl. Fort- bildungszentren der Bayer. Wirtschaft (bfz) gemeinn. GmbH";"Lichtenhaidestr. 15";"96052";"Bamberg";"www.heilerziehungspflegeschule-bamberg.bfz.de";"/schule/5306.html"
"5388";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Ergotherapie Bamberg d.Dt.Erwachsenen-Bildungs- werk, gemeinnützige Schulträger- Gesellsch. mit beschränkter Haftung";"Dürrwächterstr. 29";"96052";"Bamberg";"www.deb.de";"/schule/5388.html"
"5438";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Physiotherapie Bamberg d.Dt.Erwachsenen-Bildungs- werk, gemeinnützige Schulträger- Gesellsch. mit beschränkter Haftung";"Dürrwächterstr. 29";"96052";"Bamberg";"www.deb.de";"/schule/5438.html"
"5501";"Grund- u. Mittelschule";"Erlöser-Mittelschule Bamberg   ";"Neuerbstr. 20";"96052";"Bamberg";"www.erloeserschule.de";"/schule/5501.html"
"5502";"Grund- u. Mittelschule";"Gangolf-Grundschule Bamberg   ";"Luitpoldstr. 24";"96052";"Bamberg";"www.gangolfschule.de";"/schule/5502.html"
"5505";"Grund- u. Mittelschule";"Mittelschule Bamberg Am Heidelsteig  ";"Am Heidelsteig 15";"96052";"Bamberg";"www.heidelsteigschule.de";"/schule/5505.html"
"5507";"Grund- u. Mittelschule";"Kunigunden-Grundschule Bamberg   ";"Seehofstr. 32";"96052";"Bamberg";"www.gs-kunigundenschule.de/";"/schule/5507.html"
"5508";"Grund- u. Mittelschule";"Luitpold-Grundschule Bamberg   ";"Memmelsdorfer Str. 7 a";"96052";"Bamberg";"www.luitpold-grundschule.de";"/schule/5508.html"
"5511";"Grund- u. Mittelschule";"Rupprecht-Grundschule Bamberg   ";"Neuerbstr. 5";"96052";"Bamberg";"www.rupprechtschule-bamberg.de";"/schule/5511.html"
"5590";"Grund- u. Mittelschule";"Grundschule Bamberg Am Heidelsteig  ";"Am Heidelsteig 15";"96052";"Bamberg";"www.heidelsteigschule.de";"/schule/5590.html"
"5561";"Grund- u. Mittelschule";"Grundschule Hallstadt   ";"Königshofstr. 3";"96103";"Hallstadt";"www.schulenhallstadt.de/";"/schule/5561.html"
"5607";"Grund- u. Mittelschule";"Mittelschule Hallstadt   ";"Königshofstraße 3";"96103";"Hallstadt";"www.schulenhallstadt.de/";"/schule/5607.html"
"0065";"Gymnasium";"Friedrich-Rückert-Gymnasium Ebern   ";"Gymnasiumstr. 4";"96106";"Ebern";"www.frg-ebern.de";"/schule/0065.html"
"0452";"Realschule";"Dr.-Ernst-Schmidt-Realschule Staatliche Realschule Ebern  ";"Georg-Nadler-Str. 7";"96106";"Ebern";"www.rs-ebern.de";"/schule/0452.html"
"7259";"Gewerbliche Fachschule";"Meisterschule Ebern für das Schreinerhandwerk, Fachschule des Zweckverbandes Meisterschule Ebern für das Schreinerhandwerk";"Gleusdorfer Str. 14";"96106";"Ebern";"www.meisterschule-ebern.de";"/schule/7259.html"
"7730";"Grund- u. Mittelschule";"Mittelschule Ebern   ";"Gymnasiumstraße 8";"96106";"Ebern";"www.mittelschule-ebern.de";"/schule/7730.html"
"7731";"Grund- u. Mittelschule";"Grundschule Ebern   ";"Georg-Nadler-Str. 5";"96106";"Ebern";"www.grundschule-ebern.de";"/schule/7731.html"
"0720";"Realschule";"Staatliche Realschule Scheßlitz   ";"Burgholzstr. 10";"96110";"Scheßlitz";"www.real-schesslitz.de";"/schule/0720.html"
"5147";"Volksschule zur sonderp?dagog. F?rderung";"Giechburgschule Priv. sonderpäd. Förderzentrum Scheßlitz ";"Peulendorfer Straße 22";"96110";"Scheßlitz";"www.giechburgschule-schesslitz.de";"/schule/5147.html"
"5338";"Volksschule zur sonderp?dagog. F?rderung";"Johannes-Schule,Priv.Förderzentrum, Förderschwerpunkt geist. Entwickl. in Scheßlitz d. Vereins Initiative Johanni,Hilfe f.d.behind.Kind e.V.";"Am Brand 2";"96110";"Scheßlitz";"www.johannes-schule-schesslitz.de";"/schule/5338.html"
"5627";"Grund- u. Mittelschule";"Kilian-Grundschule Scheßlitz   ";"Ostlandstr. 1";"96110";"Scheßlitz";"www.gs-schesslitz.de";"/schule/5627.html"
"5639";"Grund- u. Mittelschule";"Mittelschule Scheßlitz   ";"Mittlerer Weg 8";"96110";"Scheßlitz";"www.mittelschuleschesslitz.de";"/schule/5639.html"
"0495";"Realschule";"Staatliche Realschule Hirschaid   ";"Realschulstr. 2 - 6";"96114";"Hirschaid";"rs-hirschaid.de";"/schule/0495.html"
"5520";"Grund- u. Mittelschule";"Grundschule Hirschaid   ";"Alleestr. 1";"96114";"Hirschaid";"www.gms-hirschaid.de";"/schule/5520.html"
"5521";"Grund- u. Mittelschule";"Julius-von-Soden-Grundschule Sassanfahrt  ";"Adam-Krapp-Str. 8";"96114";"Hirschaid";"www.von-soden-schule.de";"/schule/5521.html"
"5610";"Grund- u. Mittelschule";"Mittelschule Hirschaid   ";"Alleestraße 1";"96114";"Hirschaid";"https://gms-hirschaid.edupage.org/";"/schule/5610.html"
"5564";"Grund- u. Mittelschule";"Ferdinand-Dietz-Grundschule Memmelsdorf  ";"Pödeldorfer Str. 13";"96117";"Memmelsdorf";"www.vs-memmelsdorf.de";"/schule/5564.html"
"5616";"Grund- u. Mittelschule";"Ferdinand-Dietz-Mittelschule Memmelsdorf  ";"Pödeldorfer Str. 13";"96117";"Memmelsdorf";"www.vs-memmelsdorf.de";"/schule/5616.html"
"5510";"Grund- u. Mittelschule";"Grundschule Bischberg   ";"Schulstr. 10";"96120";"Bischberg";"www.vs-bischberg.de/";"/schule/5510.html"
"5596";"Grund- u. Mittelschule";"Mittelschule Bischberg   ";"Schulstr. 36";"96120";"Bischberg";"www.vs-bischberg.de/";"/schule/5596.html"
"5563";"Grund- u. Mittelschule";"Grundschule Litzendorf   ";"Schulstr. 2";"96123";"Litzendorf";"www.schule-litzendorf.de";"/schule/5563.html"
"5614";"Grund- u. Mittelschule";"Mittelschule Litzendorf   ";"Schulstraße 2";"96123";"Litzendorf";"www.schule-litzendorf.de";"/schule/5614.html"
"7035";"Volksschule zur sonderp?dagog. F?rderung";"Dominikus-Savio-Schule Priv. Sonderpädagog. Förderzentrum Pfaffendorf der Deutschen Provinz der Salesianer Don Boscos München";"Langer Weg 10";"96126";"Maroldsweisach";"www.dominikus-savio-schule.de";"/schule/7035.html"
"7741";"Grund- u. Mittelschule";"Grundschule Maroldsweisach   ";"Schulstr. 2";"96126";"Maroldsweisach";"www.grundschule-maroldsweisach.jimdosite.com";"/schule/7741.html"
"7758";"Grund- u. Mittelschule";"Mittelschule Maroldsweisach   ";"Friedrich-Rückert-Ring 4";"96126";"Maroldsweisach";"https://msmaroldsweisach.jimdo.com/";"/schule/7758.html"
"5523";"Grund- u. Mittelschule";"Grundschule Strullendorf   ";"Kalterfeldstr. 4";"96129";"Strullendorf";"www.schule-strullendorf.de";"/schule/5523.html"
"5632";"Grund- u. Mittelschule";"Mittelschule Strullendorf   ";"Kalterfeldstraße 4";"96129";"Strullendorf";"www.schule-strullendorf.de";"/schule/5632.html"
"5609";"Grund- u. Mittelschule";"Grundschule Schlüsselfeld   ";"Schulstr. 15";"96132";"Schlüsselfeld";"www.vs-schluesselfeld.de";"/schule/5609.html"
"5638";"Grund- u. Mittelschule";"Mittelschule Schlüsselfeld   ";"Schulstr. 15";"96132";"Schlüsselfeld";"www.vs-schluesselfeld.de";"/schule/5638.html"
"5605";"Grund- u. Mittelschule";"Grundschule Altenburgblick Oberfranken in Stegaurach  ";"Schulplatz 1";"96135";"Stegaurach";"www.schule-altenburgblick-stegaurach.de";"/schule/5605.html"
"5631";"Grund- u. Mittelschule";"Mittelschule Altenburgblick Oberfranken in Stegaurach  ";"Schulplatz 1";"96135";"Stegaurach";"www.schule-altenburgblick-stegaurach.de";"/schule/5631.html"
"5061";"Volksschule zur sonderp?dagog. F?rderung";"Don-Bosco-Schule, Priv. Sonderpäd. Förderzentrum Burgebr.-Stappenb. d. Vereins "Hilfe für Schüler an Förderschulen im Lkr. Bamberg e.V."";"Stappenbach 2";"96138";"Burgebrach";"www.doboschule.de";"/schule/5061.html"
"5593";"Grund- u. Mittelschule";"Mittelschule Burgebrach   ";"Grasmannsdorfer Str. 3";"96138";"Burgebrach";"https://ms-burgebrach.edupage.org/";"/schule/5593.html"
"5599";"Grund- u. Mittelschule";"Grundschule Burgebrach   ";"Grasmannsdorfer Str. 3";"96138";"Burgebrach";"gs-burgebrach.de";"/schule/5599.html"
"1012";"Schule besonderer Art";"Staatl. Gesamtschule Hollfeld   ";"Oberes Tor 18";"96142";"Hollfeld";"www.gsh-hollfeld.de";"/schule/1012.html"
"5675";"Grund- u. Mittelschule";"Grundschule Hollfeld-Wonsees- Plankenfels  ";"Am Graben 4";"96142";"Hollfeld";"www.grundschule-hollfeld.de";"/schule/5675.html"
"5641";"Grund- u. Mittelschule";"Grundschule Seßlach   ";"Coburger Str. 8";"96145";"Seßlach";"www.schule-sesslach.de";"/schule/5641.html"
"5699";"Grund- u. Mittelschule";"Mittelschule Seßlach   ";"Coburger Str. 8";"96145";"Seßlach";"www.schule-sesslach.de";"/schule/5699.html"
"5565";"Grund- u. Mittelschule";"Grundschule Baunach   ";"Basteistr. 8 - 10";"96148";"Baunach";"www.schulebaunach.de";"/schule/5565.html"
"5595";"Grund- u. Mittelschule";"Mittelschule Baunach   ";"Basteistraße 8 - 10";"96148";"Baunach";"www.schulebaunach.de";"/schule/5595.html"
"5566";"Grund- u. Mittelschule";"Grundschule Breitengüßbach   ";"Schulstr. 12";"96149";"Breitengüßbach";"www.schule-breitenguessbach.de";"/schule/5566.html"
"5597";"Grund- u. Mittelschule";"Mittelschule Breitengüßbach   ";"Schulstr. 12";"96149";"Breitengüßbach";"www.schule-breitenguessbach.de";"/schule/5597.html"
"6882";"Grund- u. Mittelschule";"Grundschule Burghaslach   ";"Griffenberg 2";"96152";"Burghaslach";"www.grundschule-burghaslach.com";"/schule/6882.html"
"5600";"Grund- u. Mittelschule";"Grundschule Burgwindheim   ";"Kirchplatz 8";"96154";"Burgwindheim";"https://www.schule-oberfranken.de/index.php?article_id=265&s";"/schule/5600.html"
"5601";"Grund- u. Mittelschule";"Deichselbach-Schule Buttenheim (Grundschule)  ";"Schulstr. 16";"96155";"Buttenheim";"www.vs-buttenheim.de";"/schule/5601.html"
"0454";"Realschule";"Steigerwaldschule Staatliche Realschule Ebrach  ";"Horbachweg 11";"96157";"Ebrach";"www.steigerwaldschule-ebrach.de";"/schule/0454.html"
"5602";"Grund- u. Mittelschule";"Grundschule Ebrach   ";"Neudorfer Str. 8";"96157";"Ebrach";"https://www.schule-oberfranken.de/index.php?article_id=265&s";"/schule/5602.html"
"5603";"Grund- u. Mittelschule";"Grundschule Frensdorf-Pettstadt   ";"Bahnhofstr. 1";"96158";"Frensdorf";"www.vs-frensdorf-pettstadt.de";"/schule/5603.html"
"5620";"Grund- u. Mittelschule";"Mittelschule Frensdorf-Pettstadt   ";"Bahnhofstr. 1";"96158";"Frensdorf";"www.vs-frensdorf-pettstadt.de";"/schule/5620.html"
"7763";"Grund- u. Mittelschule";"Drei-Franken-Grundschule Geiselwind  ";"Friedrichstr. 6";"96160";"Geiselwind";"www.schule.geiselwind.de";"/schule/7763.html"
"5606";"Grund- u. Mittelschule";"Grundschule Gundelsheim   ";"Schulstr. 2";"96163";"Gundelsheim";"www.grundschule-gundelsheim.de";"/schule/5606.html"
"5611";"Grund- u. Mittelschule";"Grundschule Kemmern   ";"Schulstr. 2";"96164";"Kemmern";"www.grundschule-kemmern.de";"/schule/5611.html"
"7738";"Grund- u. Mittelschule";"Grundschule Kirchlauter   ";"Haßbergstr. 4";"96166";"Kirchlauter";"www.grundschule-kirchlauter.de";"/schule/7738.html"
"5612";"Grund- u. Mittelschule";"Grundschule Königsfeld   ";"Schulstr. 6";"96167";"Königsfeld";"www.grundschule-koenigsfeld.de";"/schule/5612.html"
"5604";"Grund- u. Mittelschule";"Grundschule Priesendorf-Lisberg   ";"Schindsgasse 10";"96170";"Priesendorf";"www.schule-plw.de";"/schule/5604.html"
"6633";"Grund- u. Mittelschule";"Grundschule Mühlhausen   ";"Schnecklein 6";"96172";"Mühlhausen";"www.vs-muehlhausen.de";"/schule/6633.html"
"6791";"Grund- u. Mittelschule";"Mittelschule Mühlhausen   ";"Schnecklein 6";"96172";"Mühlhausen";"www.vs-muehlhausen.de";"/schule/6791.html"
"5519";"Grund- u. Mittelschule";"Grundschule Oberhaid   ";"Mittelweg 8";"96173";"Oberhaid";" ";"/schule/5519.html"
"5619";"Grund- u. Mittelschule";"Mittelschule Oberhaid   ";"Mittelweg 8";"96173";"Oberhaid";"www.schule-oberhaid.de";"/schule/5619.html"
"5621";"Grund- u. Mittelschule";"Grundschule Pommersfelden   ";"Schönbornstr. 4";"96178";"Pommersfelden";"www.vs-pommersfelden.de";"/schule/5621.html"
"5567";"Grund- u. Mittelschule";"Grundschule Rattelsdorf   ";"Schulstraße 1";"96179";"Rattelsdorf";"www.markt-rattelsdorf.de/grundundmittelschule";"/schule/5567.html"
"7746";"Grund- u. Mittelschule";"Grundschule Rauhenebrach   ";"Schulstr. 2";"96181";"Rauhenebrach";"www.gs-rauhenebrach.de";"/schule/7746.html"
"5628";"Grund- u. Mittelschule";"Grundschule Schönbrunn-Ampferbach   ";"Siedlungsstr. 22";"96185";"Schönbrunn i.Steigerwald";"www.gs-schoenbrunn.org";"/schule/5628.html"
"5630";"Grund- u. Mittelschule";"Paradiestal-Grundschule Stadelhofen  ";"Hollfelder Str. 20";"96187";"Stadelhofen";"www.grundschule-stadelhofen.de";"/schule/5630.html"
"7751";"Grund- u. Mittelschule";"Grundschule Untermerzbach   ";"Schulstr. 3";"96190";"Untermerzbach";" ";"/schule/7751.html"
"5633";"Grund- u. Mittelschule";"Grundschule Viereth-Trunstadt   ";"Schulstr. 12";"96191";"Viereth-Trunstadt";"gs-viereth-trunstadt.de";"/schule/5633.html"
"5634";"Grund- u. Mittelschule";"Grundschule Walsdorf   ";"Schulstr. 10";"96194";"Walsdorf";"www.gs-walsdorf.de";"/schule/5634.html"
"5569";"Grund- u. Mittelschule";"Grundschule Zapfendorf   ";"Schulstr. 7";"96199";"Zapfendorf";"www.zapfendorf.de";"/schule/5569.html"
"5636";"Grund- u. Mittelschule";"Mittelschule Zapfendorf   ";"Schulstraße 7";"96199";"Zapfendorf";"www.schule-zapfendorf.de";"/schule/5636.html"
"0153";"Gymnasium";"Meranier-Gymnasium Lichtenfels   ";"Kronacher Str. 34";"96215";"Lichtenfels";"www.meranier-gymnasium.de";"/schule/0153.html"
"5019";"Berufsschule";"Staatl. Berufsschule Lichtenfels   ";"Goldbergstr. 5";"96215";"Lichtenfels";"www.bs-lif.de";"/schule/5019.html"
"5035";"Berufsfachschule f. techn. Assistenzberufe";"Staatl. Berufsfachschule für technische Assistenten für Informatik Lichtenfels ";"Goldbergstraße 5";"96215";"Lichtenfels";"www.bs-lif.de";"/schule/5035.html"
"5066";"Volksschule zur sonderp?dagog. F?rderung";"St. Katharina-Schule, Priv. Sonder- päd. Förderzentrum in Lichtenfels des Diözesan-Caritasverbandes HPZ St. Michael Lichtenfels";"Eichenweg 16";"96215";"Lichtenfels";"st-katharina-schule.de";"/schule/5066.html"
"5084";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege der Helmut-G.-Walther-Klinikum Lichtenfels GmbH in Lichtenfels ";"Professor-Arneth-Straße 2";"96215";"Lichtenfels";"www.klinikum-lichtenfels.de";"/schule/5084.html"
"5092";"Wirtschaftsschule";"Private Wirtschaftsschule Lichtenfels der Gemeinnützigen Schul-GmbH ";"Mainau 3";"96215";"Lichtenfels";"https://www.pws-lichtenfels.de/";"/schule/5092.html"
"5110";"Gewerbliche Berufsfachschule";"Staatl. Berufsfachschule für Flechtwerkgestaltung Lichtenfels  ";"Kronacher Straße 32";"96215";"Lichtenfels";"www.flechtausbildung.de";"/schule/5110.html"
"5148";"Volksschule zur sonderp?dagog. F?rderung";"Maximilian-Kolbe-Schule, Priv. Förderzentrum, Förderschwerpunkt geist. Entwickl. in Lichtenfels des Diözesan-Caritasverb. HPZ St. Mich.";"Eichenweg 16";"96215";"Lichtenfels";"www.max-kolbe.de";"/schule/5148.html"
"5199";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Krankenpflege Lichtenfels der Helmut-G.-Walther- Klinikum Lichtenfels GmbH ";"Professor-Arneth-Straße 2";"96215";"Lichtenfels";"www.klinikum-lichtenfels.de";"/schule/5199.html"
